id_str,lang,created_ts,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,text,user.id_str,user.screen_name,user.friends_count,user.statuses_count,user.followers_count,user.favourites_count,user.utc_offset,user.time_zone,user.created_ts,codes.0.first_code,codes.0.second_code.0,codes.0.second_code.1,codes.0.second_code.2,codes.0.second_code.3,geo.coordinates.0,geo.coordinates.1,entities.user_mentions.0.id_str,entities.user_mentions.0.screen_name,entities.user_mentions.1.id_str,entities.user_mentions.1.screen_name,entities.user_mentions.2.id_str,entities.user_mentions.2.screen_name,entities.user_mentions.3.id_str,entities.user_mentions.3.screen_name,entities.user_mentions.4.id_str,entities.user_mentions.4.screen_name,entities.user_mentions.5.id_str,entities.user_mentions.5.screen_name,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,entities.urls.0.display_url,entities.urls.0.expanded_url,entities.urls.1.display_url,entities.urls.1.expanded_url,entities.urls.2.display_url,entities.urls.2.expanded_url,retweeted_status.id_str,retweeted_status.created_at,retweeted_status.text,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.user.screen_name,retweeted_status.user.id_str,retweeted_status.user.time_zone,retweeted_status.user.friends_count,retweeted_status.user.statuses_count,retweeted_status.user.followers_count
5.44331E+17,en,2014-12-15T03:21:51Z,,,,"RT @NBCNews: Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.coâ€_",523701393,solex49,334,26144,201,2065,,,2012-03-13T21:36:35Z,Deny,,,,,,,14173315,NBCNews,,,,,,,,,,,,,,,,,nbcnews.to/1yPUwpJ,http://nbcnews.to/1yPUwpJ,,,,,5.44324E+17,Mon Dec 15 02:51:53 +0000 2014,"Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.co/ZtjDvjTt9c",115,20,NBCNews,14173315,Eastern Time (US & Canada),2894,44335,1954234
5.44331E+17,en,2014-12-15T03:21:56Z,,,,"RT @NBCNews: Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.coâ€_",267959196,pamnsc,858,234169,1213,3810,-18000,Eastern Time (US & Canada),2011-03-17T22:02:27Z,Deny,,,,,,,14173315,NBCNews,,,,,,,,,,,,,,,,,nbcnews.to/1yPUwpJ,http://nbcnews.to/1yPUwpJ,,,,,5.44324E+17,Mon Dec 15 02:51:53 +0000 2014,"Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.co/ZtjDvjTt9c",116,20,NBCNews,14173315,Eastern Time (US & Canada),2894,44335,1954234
5.44332E+17,en,2014-12-15T03:22:00Z,,,,Just glanced at Twitter and Iâ€™m assuming Uber raised an ISIS flag and took a bunch of people hostage to be Ready for Romney in 2016.,28302031,PoliticsOfFear,493,145368,3784,480,-21600,Central Time (US & Canada),2009-04-02T08:00:07Z,Affirm,Ambiguity,Adjudicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:22:07Z,,,,"RT @HillelNeuer: RT @MaajidNawaz The flag in Sydney attack is Islamist. Operationally, could be al-Qaida, ISIL, or ""self-starter."" http://tâ€_",131621715,theWeeScunner,302,4303,145,29,-18000,Eastern Time (US & Canada),2010-04-10T20:52:21Z,Deny,Uncertainty,,,,,,22434517,HillelNeuer,46078438,MaajidNawaz,,,,,,,,,,,,,,,,,,,,,5.44307E+17,Mon Dec 15 01:43:02 +0000 2014,"RT @MaajidNawaz The flag in Sydney attack is Islamist. Operationally, could be al-Qaida, ISIL, or ""self-starter."" http://t.co/IlCxhtpQXI",73,22,HillelNeuer,22434517,Paris,615,8222,12477
5.44332E+17,en,2014-12-15T03:22:08Z,,,,"RT @tomsteinfort: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",21091983,rtoberl,8247,227032,7531,47156,-18000,Eastern Time (US & Canada),2009-02-17T14:23:01Z,Affirm,,,,,,,25777812,tomsteinfort,,,,,,,,,,,,,,,,,,,,,,,5.4427E+17,Sun Dec 14 23:17:34 +0000 2014,"Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",646,100,tomsteinfort,25777812,Melbourne,390,753,14633
5.44332E+17,en,2014-12-15T03:22:12Z,,,,"Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.co/OiegDKjP6N""",267959196,pamnsc,858,234170,1213,3810,-18000,Eastern Time (US & Canada),2011-03-17T22:02:27Z,Deny,,,,,33.017932,-80.220408,,,,,,,,,,,,,,,,,,,nbcnews.to/1yPUwpJ,http://nbcnews.to/1yPUwpJ,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:22:23Z,,,,Breaking News: ISIS style flag in window - A man is holding several people hostage at Martin Place cafe in Sydney http://t.co/UBBS1XFPki,24295482,davidwebbshow,958,59024,42295,507,-18000,Eastern Time (US & Canada),2009-03-14T00:51:43Z,Affirm,Adjudicate,,,,,,,,,,,,,,,,,,,,,,,,fb.me/7nuc6jUXf,http://fb.me/7nuc6jUXf,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:22:39Z,,,,"RT @MajorNews911: JUST IN: Two gunmen, dozen hostages inside cafe in Sydney, Australia. ISIS flags remain on display. - @KristyMayr7 http:/â€_",30474840,Bandido33,50,2543,71,15,-28800,Pacific Time (US & Canada),2009-04-11T16:30:32Z,Affirm,,,,,,,2738397743,MajorNews911,258627226,KristyMayr7,,,,,,,,,,,,,,,,,,,,,5.44273E+17,Sun Dec 14 23:28:18 +0000 2014,"JUST IN: Two gunmen, dozen hostages inside cafe in Sydney, Australia. ISIS flags remain on display. - @KristyMayr7 http://t.co/p4GyCRobSa",139,16,MajorNews911,2738397743,Eastern Time (US & Canada),5247,7859,7132
5.44332E+17,en,2014-12-15T03:23:02Z,,,,"RT @MaajidNawaz: This is flag used in Sydney attack.Ideologically,it's Islamist.Operationally,could be al-Qaida,ISIL,or ""self-starter"" httpâ€_",58334306,SirMichaelGntti,258,1105,97,135,-18000,Eastern Time (US & Canada),2009-07-20T00:18:49Z,Deny,Adjudicate,,,,,,46078438,MaajidNawaz,,,,,,,,,,,,,,,,,,,,,,,5.44305E+17,Mon Dec 15 01:38:31 +0000 2014,"This is flag used in Sydney attack.Ideologically,it's Islamist.Operationally,could be al-Qaida,ISIL,or ""self-starter"" http://t.co/yEMjO3Qz7f",77,22,MaajidNawaz,46078438,London,353,26066,31392
5.44332E+17,en,2014-12-15T03:23:18Z,,,,"RT @tomsteinfort: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",79777165,ajishtmohan,135,14304,123,345,,,2009-10-04T17:09:14Z,Affirm,,,,,,,25777812,tomsteinfort,,,,,,,,,,,,,,,,,,,,,,,5.4427E+17,Sun Dec 14 23:17:34 +0000 2014,"Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",642,101,tomsteinfort,25777812,Melbourne,390,751,14632
5.44332E+17,en,2014-12-15T03:23:26Z,IndiaToday,5.44301E+17,19897138,"Oh dear God! Prayers for sanity_Ÿ™è â€œ@IndiaToday: Developing: Hostages being forced to hold ISIS flags in #SydneySiege
http://t.co/sMnTuvwd11â€ù",121366894,ramonasworld,251,10583,43748,2156,19800,Mumbai,2010-03-09T08:19:52Z,Affirm,,,,,,,19897138,IndiaToday,,,,,,,,,,,SydneySiege,,,,,,indiatoday.intoday.in/story/sydney-câ€_,http://indiatoday.intoday.in/story/sydney-cafe-hostages-islamic-flags-gunmen-australia/1/406872.html,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:23:28Z,,,,RT @davidwebbshow: Breaking News: ISIS style flag in window - A man is holding several people hostage at Martin Place cafe in Sydney http:/â€_,2907629860,DCGenXer,838,280,130,23,-18000,Eastern Time (US & Canada),2014-12-06T11:08:56Z,Affirm,Adjudicate,,,,,,24295482,davidwebbshow,,,,,,,,,,,,,,,,,fb.me/7nuc6jUXf,http://fb.me/7nuc6jUXf,,,,,5.44332E+17,Mon Dec 15 03:22:23 +0000 2014,Breaking News: ISIS style flag in window - A man is holding several people hostage at Martin Place cafe in Sydney http://t.co/UBBS1XFPki,1,0,davidwebbshow,24295482,Eastern Time (US & Canada),958,59024,42297
5.44332E+17,en,2014-12-15T03:23:31Z,,,,#sydneysiege Only one armed man has held 40 hostages. Black flags  also seen with written inArabian Language . ISIS could be behind this.,2899285927,Piyushching,478,69,23,20,,,2014-11-14T10:27:10Z,Affirm,Uncertainty,Implicit,,,,,,,,,,,,,,,,,sydneysiege,,,,,,,,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:23:33Z,,,,RT @DanWosHere: #ISIS flag clearly visible in Sydney hostage drama. #auspol http://t.co/Zc990mWmcq,1724090454,OZzSue,612,44184,1242,37251,36000,Brisbane,2013-09-03T02:30:16Z,Affirm,,,,,,,1227227953,DanWosHere,,,,,,,,,,,ISIS,auspol,,,,,,,,,,,5.44273E+17,Sun Dec 14 23:27:58 +0000 2014,#ISIS flag clearly visible in Sydney hostage drama. #auspol http://t.co/Zc990mWmcq,5,0,DanWosHere,1227227953,Sydney,848,26587,947
5.44332E+17,en,2014-12-15T03:23:42Z,,,,"RT @9NewsBrisbane: Reports that flag held up in Lindt cafe window during Sydney siege is an Islamic Shahada, not an ISIL flag. #9News http:â€_",445431022,JKeizi,2000,1552,611,191,,,2011-12-24T11:41:17Z,Deny,,,,,,,36255721,9NewsBrisbane,,,,,,,,,,,9News,,,,,,,,,,,,5.44299E+17,Mon Dec 15 01:11:29 +0000 2014,"Reports that flag held up in Lindt cafe window during Sydney siege is an Islamic Shahada, not an ISIL flag. #9News http://t.co/KXLo4Lzqt9",16,4,9NewsBrisbane,36255721,Brisbane,10165,56319,55052
5.44332E+17,en,2014-12-15T03:23:51Z,,,,"RT @FridaGhitis: Hostages in #Sydney cafe attack. This is the flag, similar to ISIS. http://t.co/3YRegyyxqDâ€ù",396831702,PeddRaam,2001,54060,655,4161,0,London,2011-10-23T20:47:10Z,Deny,Adjudicate,,,,,,235199409,FridaGhitis,,,,,,,,,,,Sydney,,,,,,,,,,,,5.44316E+17,Mon Dec 15 02:20:01 +0000 2014,"Hostages in #Sydney cafe attack. This is the flag, similar to ISIS. http://t.co/3YRegyyxqDâ€ù",8,0,FridaGhitis,235199409,Central Time (US & Canada),780,24041,3680
5.44332E+17,en,2014-12-15T03:24:00Z,,,,"RT @tomsteinfort: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",18360180,adambrickley,1269,4228,743,256,-18000,Eastern Time (US & Canada),2008-12-24T16:28:57Z,Affirm,,,,,,,25777812,tomsteinfort,,,,,,,,,,,,,,,,,,,,,,,5.4427E+17,Sun Dec 14 23:17:34 +0000 2014,"Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",642,101,tomsteinfort,25777812,Melbourne,390,751,14633
5.44332E+17,en,2014-12-15T03:24:15Z,,,,"RT @NBCNews: Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.coâ€_",1855307683,qw_156,2001,143111,184,93720,,,2013-09-11T19:44:09Z,Deny,,,,,,,14173315,NBCNews,,,,,,,,,,,,,,,,,nbcnews.to/1yPUwpJ,http://nbcnews.to/1yPUwpJ,,,,,5.44324E+17,Mon Dec 15 02:51:53 +0000 2014,"Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.co/ZtjDvjTt9c",117,20,NBCNews,14173315,Eastern Time (US & Canada),2894,44338,1954308
5.44332E+17,en,2014-12-15T03:24:18Z,,,,"RT @KartuPos: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/wKE5rz4rbJ via @tomâ€_",126401789,theosteffie,134,26606,111,1749,-28800,Pacific Time (US & Canada),2010-03-25T19:17:36Z,Affirm,,,,,,,532018404,KartuPos,25777812,tomsteinfort,,,,,,,,,,,,,,,,,,,,,5.44273E+17,Sun Dec 14 23:27:31 +0000 2014,"Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/wKE5rz4rbJ via @tomsteinfort",19,0,KartuPos,532018404,Bangkok,1,40824,57752
5.44332E+17,en,2014-12-15T03:24:18Z,,,,"RT @HillelNeuer: RT @MaajidNawaz The flag in Sydney attack is Islamist. Operationally, could be al-Qaida, ISIL, or ""self-starter."" http://tâ€_",128307621,DChristina1,394,3379,119,274,-21600,Central Time (US & Canada),2010-03-31T18:58:06Z,Deny,Uncertainty,,,,,,22434517,HillelNeuer,46078438,MaajidNawaz,,,,,,,,,,,,,,,,,,,,,5.44307E+17,Mon Dec 15 01:43:02 +0000 2014,"RT @MaajidNawaz The flag in Sydney attack is Islamist. Operationally, could be al-Qaida, ISIL, or ""self-starter."" http://t.co/IlCxhtpQXI",74,22,HillelNeuer,22434517,Paris,615,8222,12477
5.44332E+17,en,2014-12-15T03:24:32Z,,,,"13+ people are being held hostage in a Coffee Shop in Sydney Australia. May be ISIS, one is holding a flag with Arabic writing on it",1158592712,jkhunsinger,600,3637,418,2592,,,2013-02-07T23:50:04Z,Affirm,Uncertainty,Adjudicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:24:40Z,,,,RT @CaliphateCop: Sydney Australia: Not technically ISIS flag but Shahadah flag with Islamic creed on it. Commonly used by militants: http:â€_,22211432,keidow,809,2251,397,657,-18000,Eastern Time (US & Canada),2009-02-28T00:36:57Z,Deny,,,,,,,1056552596,CaliphateCop,,,,,,,,,,,,,,,,,,,,,,,5.44275E+17,Sun Dec 14 23:36:29 +0000 2014,Sydney Australia: Not technically ISIS flag but Shahadah flag with Islamic creed on it. Commonly used by militants: http://t.co/s7kg2wSrlQ,239,43,CaliphateCop,1056552596,Atlantic Time (Canada),1528,26287,2463
5.44332E+17,en,2014-12-15T03:24:48Z,,,,RT @davidwebbshow: Breaking News: ISIS style flag in window - A man is holding several people hostage at Martin Place cafe in Sydney http:/â€_,16696943,kathypeterson,2003,3550,1178,65,-25200,Mountain Time (US & Canada),2008-10-11T15:27:24Z,Affirm,Adjudicate,,,,,,24295482,davidwebbshow,,,,,,,,,,,,,,,,,fb.me/7nuc6jUXf,http://fb.me/7nuc6jUXf,,,,,5.44332E+17,Mon Dec 15 03:22:23 +0000 2014,Breaking News: ISIS style flag in window - A man is holding several people hostage at Martin Place cafe in Sydney http://t.co/UBBS1XFPki,2,0,davidwebbshow,24295482,Eastern Time (US & Canada),958,59024,42295
5.44332E+17,en,2014-12-15T03:24:48Z,,,,"RT @tomsteinfort: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",300521630,LucyG_Rios,447,991,309,109,-21600,America/Chicago,2011-05-17T22:21:18Z,Affirm,,,,,,,25777812,tomsteinfort,,,,,,,,,,,,,,,,,,,,,,,5.4427E+17,Sun Dec 14 23:17:34 +0000 2014,"Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",643,102,tomsteinfort,25777812,Melbourne,390,751,14633
5.44332E+17,en,2014-12-15T03:24:53Z,,,,Being careful to differentiate btw the ISIS and Shahada flags is a non-starter. Not really going to make either look any worse #sydneysiege,17289230,aphelionz,620,7815,530,1133,-18000,Eastern Time (US & Canada),2008-11-10T16:15:10Z,Deny,Implicit,Adjudicate,,,,,,,,,,,,,,,,,sydneysiege,,,,,,,,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:24:54Z,_linco69,5.44331E+17,461213368,"@_linco69 we know what flag it is. No assumption. Not ISIS. Scipione is just avoiding calling it Islamic, when it clearly is.#Sydneysiege",237656121,LukeQuilty,1153,45212,1236,1241,39600,Sydney,2011-01-13T09:48:11Z,Deny,,,,,,,461213368,_linco69,,,,,,,,,,,Sydneysiege,,,,,,,,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:24:57Z,,,,RT @StefSimanowitz: The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege http:â€_,165419167,kaz_hotta,66,2397,220,571,32400,Tokyo,2010-07-11T14:22:09Z,Deny,,,,,,,115393565,StefSimanowitz,,,,,,,,,,,Sydney,MartinPlace,sydneysiege,,,,,,,,,,5.44287E+17,Mon Dec 15 00:25:56 +0000 2014,The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege http://t.co/lwbbGBRUW1,245,47,StefSimanowitz,115393565,London,2153,1902,4461
5.44332E+17,en,2014-12-15T03:25:02Z,,,,"RT @KartuPos: ""@abcnews live confirmed that it is NOT an ISIS flag in the Sydney situation. https://t.co/RKITtqNXTG it is a Shahadah flag vâ€_",126401789,theosteffie,134,26607,111,1749,-28800,Pacific Time (US & Canada),2010-03-25T19:17:36Z,Deny,,,,,,,532018404,KartuPos,2768501,abcnews,15016303,timcruicky,,,,,,,,,,,,,youtube.com/watch?v=nvzpSvâ€_,https://www.youtube.com/watch?v=nvzpSvyyZis,,,,,5.44279E+17,Sun Dec 14 23:54:07 +0000 2014,"""@abcnews live confirmed that it is NOT an ISIS flag in the Sydney situation. https://t.co/RKITtqNXTG it is a Shahadah flag via @timcruicky",9,1,KartuPos,532018404,Bangkok,1,40824,57752
5.44332E+17,en,2014-12-15T03:25:15Z,,,,RT @BettinaVLA: Flag used in Martin Place siege belongs to extremist group Jabhat al-Nusra which has links to ISIS &amp; Al Qaeda http://t.co/Sâ€_,383313838,TPGee,8887,80028,8732,14226,-18000,Eastern Time (US & Canada),2011-10-01T17:12:15Z,Deny,,,,,,,69768385,BettinaVLA,,,,,,,,,,,,,,,,,ln.is/twitthat.com/sâ€_,http://ln.is/twitthat.com/sxyA8,,,,,5.44311E+17,Mon Dec 15 01:59:16 +0000 2014,Flag used in Martin Place siege belongs to extremist group Jabhat al-Nusra which has links to ISIS &amp; Al Qaeda http://t.co/SGKLJ7n93F,4,0,BettinaVLA,69768385,Pacific Time (US & Canada),20438,123154,20483
5.44332E+17,en,2014-12-15T03:25:15Z,,,,"RT @HillelNeuer: RT @MaajidNawaz The flag in Sydney attack is Islamist. Operationally, could be al-Qaida, ISIL, or ""self-starter."" http://tâ€_",1493548182,HHelenaderksen,1005,7917,487,1325,,,2013-06-08T18:16:41Z,Deny,Uncertainty,,,,,,22434517,HillelNeuer,46078438,MaajidNawaz,,,,,,,,,,,,,,,,,,,,,5.44307E+17,Mon Dec 15 01:43:02 +0000 2014,"RT @MaajidNawaz The flag in Sydney attack is Islamist. Operationally, could be al-Qaida, ISIL, or ""self-starter."" http://t.co/IlCxhtpQXI",75,23,HillelNeuer,22434517,Paris,615,8222,12478
5.44332E+17,en,2014-12-15T03:25:29Z,,,,"RT @HillelNeuer: RT @MaajidNawaz The flag in Sydney attack is Islamist. Operationally, could be al-Qaida, ISIL, or ""self-starter."" http://tâ€_",264378263,HKY579,236,16392,206,253,18000,Islamabad,2011-03-11T20:20:16Z,Deny,Uncertainty,,,,,,22434517,HillelNeuer,46078438,MaajidNawaz,,,,,,,,,,,,,,,,,,,,,5.44307E+17,Mon Dec 15 01:43:02 +0000 2014,"RT @MaajidNawaz The flag in Sydney attack is Islamist. Operationally, could be al-Qaida, ISIL, or ""self-starter."" http://t.co/IlCxhtpQXI",76,23,HillelNeuer,22434517,Paris,615,8219,12477
5.44332E+17,en,2014-12-15T03:25:36Z,,,,#hostages held in #Sydney #lindtcafe forced to hold #Islamic flag http://t.co/9egzD2xzul #SydneyHostageCrisis #ISIS http://t.co/LXNe2bnitJ,1900708207,ReutersGMF,2364,11558,4231,178,,,2013-09-24T14:34:29Z,Affirm,Implicit,,,,,,,,,,,,,,,,,,hostages,Sydney,lindtcafe,Islamic,SydneyHostageCrisis,ISIS,reut.rs/1ssBT9e,http://reut.rs/1ssBT9e,,,,,,,,,,,,,,,
5.44332E+17,en,2014-12-15T03:25:41Z,,,,RT @Ac_in_quest: Speculations about the black flag has been cleared &amp; is an 'Shahada' flag not an #ISIS flag. #SydneySiege,14784838,wayupnorth,812,35693,1259,90,0,Dublin,2008-05-15T11:33:46Z,Deny,,,,,,,181620591,Ac_in_quest,,,,,,,,,,,ISIS,SydneySiege,,,,,,,,,,,5.44326E+17,Mon Dec 15 03:00:13 +0000 2014,Speculations about the black flag has been cleared &amp; is an 'Shahada' flag not an #ISIS flag. #SydneySiege,3,4,Ac_in_quest,181620591,Chennai,31317,10821,37105
5.44332E+17,en,2014-12-15T03:25:45Z,,,,RT @StefSimanowitz: The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege http:â€_,2909484938,BeckDuggleby,541,295,68,114,,,2014-11-25T00:02:47Z,Deny,,,,,,,115393565,StefSimanowitz,,,,,,,,,,,Sydney,MartinPlace,sydneysiege,,,,,,,,,,5.44287E+17,Mon Dec 15 00:25:56 +0000 2014,The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege http://t.co/lwbbGBRUW1,246,47,StefSimanowitz,115393565,London,2153,1902,4461
5.44333E+17,en,2014-12-15T03:26:07Z,,,,"RT @tomsteinfort: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",160390423,BigManRonnie,1207,23306,1151,444,-18000,Eastern Time (US & Canada),2010-06-28T01:51:59Z,Affirm,,,,,,,25777812,tomsteinfort,,,,,,,,,,,,,,,,,,,,,,,5.4427E+17,Sun Dec 14 23:17:34 +0000 2014,"Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/6ozBRQVNlG",650,102,tomsteinfort,25777812,Melbourne,390,753,14635
5.44333E+17,en,2014-12-15T03:26:11Z,,,,"RT @PzFeed: SYDNEY ATTACK
- Hostages at Sydney cafe
- Up to 20 hostages
- Up to 2 gunmen
- Hostages seen holding ISIS flag
DEVELOPING..",1714263170,xKronical,450,5569,258,1624,,,2013-08-31T01:58:24Z,Affirm,,,,,,,292777349,PzFeed,,,,,,,,,,,,,,,,,,,,,,,5.44275E+17,Sun Dec 14 23:37:59 +0000 2014,"SYDNEY ATTACK
- Hostages at Sydney cafe
- Up to 20 hostages
- Up to 2 gunmen
- Hostages seen holding ISIS flag
DEVELOPING..",828,176,PzFeed,292777349,Eastern Time (US & Canada),3540,21676,201043
5.44333E+17,en,2014-12-15T03:26:15Z,,,,"RT @MaajidNawaz: This is flag used in Sydney attack.Ideologically,it's Islamist.Operationally,could be al-Qaida,ISIL,or ""self-starter"" httpâ€_",55808522,mehranzaidi,507,88109,8322,137,19800,New Delhi,2009-07-11T10:57:19Z,Deny,Adjudicate,,,,,,46078438,MaajidNawaz,,,,,,,,,,,,,,,,,,,,,,,5.44305E+17,Mon Dec 15 01:38:31 +0000 2014,"This is flag used in Sydney attack.Ideologically,it's Islamist.Operationally,could be al-Qaida,ISIL,or ""self-starter"" http://t.co/yEMjO3Qz7f",78,22,MaajidNawaz,46078438,London,353,26066,31395
5.44333E+17,en,2014-12-15T03:26:17Z,,,,Is ISIS responsible for #sydneysiege?  Isn't the #blackflag a clear message? @cnnbrk @juliettekayyem,1003544611,GeorgesSkaff1,104,75,126,4,14400,Abu Dhabi,2012-12-11T07:36:02Z,Affirm,Implicit,Adjudicate,,,,,428333,cnnbrk,21461359,juliettekayyem,,,,,,,,,sydneysiege,blackflag,,,,,,,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:26:26Z,,,,"RT @NBCNews: Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.coâ€_",196149207,claireeeeehhh,334,49398,2451,9,28800,Perth,2010-09-28T13:10:55Z,Deny,,,,,,,14173315,NBCNews,,,,,,,,,,,,,,,,,nbcnews.to/1yPUwpJ,http://nbcnews.to/1yPUwpJ,,,,,5.44324E+17,Mon Dec 15 02:51:53 +0000 2014,"Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.co/ZtjDvjTt9c",118,20,NBCNews,14173315,Eastern Time (US & Canada),2894,44338,1954317
5.44333E+17,en,2014-12-15T03:26:29Z,smh,,16675569,"@smh All but the last one are terrorist cult flags, the last one is only a sponsor of terrorism #SydneySiege #ISIS #AlNusra #Syria #Iraq",2778428470,HiezenbergMrs,570,4028,387,118,,,2014-09-21T00:12:47Z,Unrelated,Adjudicate,,,,,,16675569,smh,,,,,,,,,,,SydneySiege,ISIS,AlNusra,Syria,Iraq,,,,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:26:39Z,,,,RT @WGRZ: BREAKING: Hostages taken at Australian chocolate shop. A flag like the ISIS standard was shown in the shop's window. http://t.co/â€_,196149207,claireeeeehhh,334,49399,2451,9,28800,Perth,2010-09-28T13:10:55Z,Affirm,,,,,,,15308015,WGRZ,,,,,,,,,,,,,,,,,on.wgrz.com/12Qtsy3,http://on.wgrz.com/12Qtsy3,,,,,5.44311E+17,Mon Dec 15 01:59:46 +0000 2014,BREAKING: Hostages taken at Australian chocolate shop. A flag like the ISIS standard was shown in the shop's window. http://t.co/9JCSFet7xf,17,8,WGRZ,15308015,Eastern Time (US & Canada),1751,59964,67214
5.44333E+17,en,2014-12-15T03:26:49Z,,,,"Hostages held in Sydney cafe, forced to hold Islamic flag in window. #Tcot #ISIS http://t.co/i0ZEFNDQzN",500935072,drewpybell,2292,9488,2713,4007,-18000,Eastern Time (US & Canada),2012-02-23T16:32:27Z,Affirm,Implicit,,,,,,,,,,,,,,,,,,Tcot,ISIS,,,,,news.yahoo.com/hostages-held-â€_,http://news.yahoo.com/hostages-held-sydney-cafe-islamic-flag-seen-window-004215441.html?soc_src=mediacontentstory&soc_trk=tw,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:26:50Z,,,,RT @StefSimanowitz: The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege http:â€_,2917075541,haiihh,82,82,13,43,,,2014-12-12T07:39:48Z,Deny,,,,,,,115393565,StefSimanowitz,,,,,,,,,,,Sydney,MartinPlace,sydneysiege,,,,,,,,,,5.44287E+17,Mon Dec 15 00:25:56 +0000 2014,The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege http://t.co/lwbbGBRUW1,250,47,StefSimanowitz,115393565,London,2153,1902,4462
5.44333E+17,en,2014-12-15T03:26:52Z,,,,"BREAKING: Muslim terrorists holding many hostages in cafe in Sydney, black Islamic flag in window (not ISIS) http://t.co/ulpXuTKEuG",33050532,HASJI,1810,16924,1754,0,-32400,Alaska,2009-04-18T23:29:28Z,Deny,,,,,,,,,,,,,,,,,,,,,,,,,barenakedislam.com/2014/12/14/breâ€_,http://www.barenakedislam.com/2014/12/14/breaking-muslim-terrorists-holding-at-least-13-hostages-in-cafe-in-sydney-black-islamic-flag-in-window/,,,,,,,,,,,,,,,
